method,X1,X2,country,scale_x1,scale_x2
UQ,0.024275263,0.023282498,MA,0.21511711,0.386213686
UQ,-0.124776853,0.038594058,MA,-1.105719687,0.640204211
UQ,-0.11558506,0.025845846,MA,-1.024265907,0.428734888
UQ,-0.049966672,0.067990316,MA,-0.442783505,1.127833884
UQ,0.058329089,0.0381408,MA,0.516887712,0.632685494
UQ,-0.024255507,0.037182947,MA,-0.214942039,0.616796479
UQ,-0.100002051,-0.003690733,MA,-0.88617587,-0.061222448
UQ,-0.026341208,0.045997529,MA,-0.233424641,0.763014125
UQ,-0.058054302,0.033542429,MA,-0.514452668,0.556407008
UQ,-0.002179456,0.020698417,MA,-0.019313418,0.343348544
UQ,0.014545326,-0.000393563,MA,0.128894529,-0.006528479
UQ,0.003503132,0.024323754,MA,0.031043276,0.403486202
UQ,-0.038702377,0.048159711,MA,-0.34296409,0.798880748
UQ,-0.107602088,-0.09529584,MA,-0.953524185,-1.580782148
UQ,-0.125654952,-0.023190752,MA,-1.113501023,-0.384691783
UQ,0.055829508,0.064533685,MA,0.494737477,1.070494754
UQ,0.013122908,0.040375714,MA,0.116289661,0.669758598
UQ,0.004167851,0.061162067,MA,0.03693373,1.014565838
UQ,0.00405423,0.047330016,MA,0.035926875,0.785117637
UQ,-0.006847761,0.043721095,MA,-0.060681962,0.7252523
UQ,0.25281954,0.098725361,MA,2.240379809,1.637671575
UQ,0.01213654,0.01513813,MA,0.107548881,0.251113649
UQ,-0.094315901,-0.015184527,MA,-0.835787613,-0.251883283
UQ,-0.093769572,-0.027991558,MA,-0.83094628,-0.464328294
UQ,-0.0102175,0.044490768,MA,-0.090543159,0.738019742
UQ,0.028353382,0.014864195,MA,0.251255678,0.246569569
UQ,-0.198700697,0.012352137,MA,-1.760801515,0.204899166
UQ,-0.171601209,0.002095783,MA,-1.520657314,0.034765179
UQ,-0.187544068,-0.002017632,MA,-1.661936191,-0.033468799
UQ,0.161179752,0.01882066,MA,1.428306774,0.312200026
UQ,-0.02342938,0.030840113,MA,-0.207621252,0.511580566
UQ,-0.059644292,0.018523676,MA,-0.528542482,0.307273611
UQ,-0.008315726,-0.004201214,MA,-0.073690448,-0.069690386
UQ,0.010516646,-0.082975307,MA,0.093194068,-1.376407237
UQ,0.050056651,0.031769383,MA,0.443580866,0.526995437
UQ,-0.002784842,0.064689708,MA,-0.024678095,1.073082897
UQ,-0.049611569,0.057987846,MA,-0.439636735,0.961911372
UQ,0.045270636,-0.252493955,MA,0.401169225,-4.188408812
UQ,-0.224782874,-0.029681755,MA,-1.991930738,-0.492365543
UQ,0.012435785,0.034730721,MA,0.110200667,0.576118581
UQ,-0.131045022,-0.006956251,MA,-1.161265548,-0.115391369
UQ,-0.160308391,0.012938783,MA,-1.420585145,0.214630538
UQ,0.034079801,0.035890159,MA,0.302000777,0.595351521
UQ,0.097479586,0.040084622,MA,0.863822855,0.664929916
UQ,0.041712395,0.053703653,MA,0.369637602,0.890844512
UQ,0.221213695,-0.020251655,MA,1.96030218,-0.335937581
UQ,-0.123447653,0.015855568,MA,-1.093940876,0.263014615
UQ,-0.160677505,-0.025991224,MA,-1.423856074,-0.431146441
UQ,0.113301099,0.04132431,MA,1.004026409,0.68549405
UQ,-0.15389965,0.028966656,MA,-1.36379359,0.480503376
UQ,-0.197542759,0.024981886,MA,-1.750540363,0.414403389
UQ,-0.053318174,0.031162701,MA,-0.472483104,0.516931709
UQ,-0.020354244,0.00508575,MA,-0.180370696,0.084363213
UQ,-0.204967511,-0.081065396,MA,-1.816335374,-1.344725343
UQ,-0.16017497,-0.080862013,MA,-1.419402825,-1.341351598
UQ,-0.001696914,0.04417363,MA,-0.015037331,0.732759016
UQ,-0.036930379,0.019325317,MA,-0.327261392,0.320571342
UQ,-0.079819841,0.064364406,MA,-0.707329664,1.067686731
UQ,-0.036837494,-0.089154271,MA,-0.32643829,-1.478904845
UQ,0.23826527,0.054006659,MA,2.111406026,0.895870827
UQ,-0.081737499,0.025982387,MA,-0.724323134,0.430999854
UQ,-0.109699766,0.042284152,MA,-0.972112922,0.701416064
UQ,0.043390223,0.040766069,MA,0.384505797,0.67623386
UQ,-0.142174633,0.039529477,MA,-1.259891448,0.655721079
UQ,-0.164891465,0.017311321,MA,-1.461198403,0.28716288
UQ,-0.013372055,0.05695064,MA,-0.118497499,0.94470604
UQ,-0.036253088,0.007348928,MA,-0.321259529,0.12190515
UQ,-0.193057865,0.035504805,MA,-1.710797128,0.588959207
UQ,-0.230582127,0.070318608,MA,-2.043321261,1.166455955
UQ,0.008638418,0.040016635,MA,0.076550008,0.663802143
UQ,-0.146315177,-0.007543437,MA,-1.296583196,-0.125131693
UQ,-0.171637571,0.030059347,MA,-1.520979539,0.498629108
UQ,0.014372416,0.09336926,MA,0.127362271,1.54882374
UQ,-0.133043224,-0.024758612,MA,-1.178972764,-0.410699693
UQ,-0.105717155,0.078661282,MA,-0.936820703,1.304845522
UQ,-0.105166873,0.032794984,MA,-0.931944333,0.544008274
UQ,-0.103731099,0.012317954,MA,-0.919221118,0.204332132
UQ,0.086144989,0.035033906,MA,0.76338045,0.58114785
UQ,0.066986992,0.047230918,MA,0.593610383,0.783473783
UQ,-0.094581371,0.009410073,MA,-0.838140096,0.156095756
UQ,-0.16093489,0.048333517,MA,-1.426136908,0.801763862
UQ,-0.028983346,0.045750389,MA,-0.256838149,0.758914542
UQ,-0.025321853,0.014914463,MA,-0.224391552,0.247403421
UQ,-0.083234959,0.052219548,MA,-0.737592992,0.866225951
UQ,-0.058788334,0.028682275,MA,-0.520957344,0.475786012
UQ,0.002527208,0.033789113,MA,0.022395051,0.560499039
UQ,-0.005810658,0.033881268,MA,-0.051491592,0.562027716
UQ,-0.05727707,0.044900343,MA,-0.507565161,0.744813838
UQ,-0.09234275,0.064422825,MA,-0.818302386,1.068655789
UQ,-0.041568278,0.076819271,MA,-0.368360497,1.274289964
UQ,-0.104384282,0.061560378,MA,-0.925009347,1.021173081
UQ,-0.087457411,0.046521003,MA,-0.775010579,0.771697602
UQ,0.013327154,0.019052677,MA,0.118099599,0.31604876
UQ,0.02880954,0.029868398,MA,0.255297958,0.495461604
UQ,-0.09131789,0.002132802,MA,-0.809220511,0.035379253
UQ,-0.126277813,0.025977109,MA,-1.119020557,0.430912302
UQ,0.057030988,0.030002082,MA,0.505384485,0.497679175
UQ,0.002806277,0.036121806,MA,0.024868044,0.599194105
UQ,-0.123053194,0.042014129,MA,-1.090445346,0.696936882
UQ,-0.112027695,0.033366135,MA,-0.992742043,0.553482612
UQ,0.123700211,0.039091947,MA,1.096178941,0.648463275
UQ,0.038875331,0.030991498,MA,0.344496733,0.514091768
UQ,-0.132022282,0.037659736,MA,-1.169925613,0.62470553
UQ,-0.080694284,0.029939329,MA,-0.715078611,0.496638223
UQ,0.128997998,-0.098835517,MA,1.143125681,-1.639498863
UQ,-0.018827355,0.040212539,MA,-0.166840057,0.667051822
UQ,-0.075878021,0.049477594,MA,-0.672398924,0.820741993
UQ,-0.077329019,0.040225364,MA,-0.68525705,0.667264559
UQ,0.339810791,0.037778504,MA,3.011259474,0.626675673
TMM,-0.166352958,-0.062301515,VEN,-1.648303315,-0.990281765
TMM,-0.006537403,-0.043254501,VEN,-0.064775663,-0.687529733
TMM,-0.022816615,-0.045900882,VEN,-0.226077746,-0.72959392
TMM,-0.043859306,-0.035711388,VEN,-0.434578627,-0.567632042
TMM,-0.017407476,0.116222342,VEN,-0.172481457,1.847352618
TMM,-0.002757478,0.003831464,VEN,-0.027322389,0.060901072
TMM,-0.08193129,0.080603549,VEN,-0.811813741,1.281192363
TMM,0.020868489,-0.001836728,VEN,0.206774795,-0.029194767
TMM,0.004883236,-0.001306906,VEN,0.048385397,-0.020773255
TMM,0.121879727,0.01582246,VEN,1.207641634,0.25149779
TMM,-0.202093686,0.07593406,VEN,-2.00243925,1.206970898
TMM,-0.037677113,0.122379751,VEN,-0.373322553,1.945224554
TMM,0.112520976,0.005507733,VEN,1.114910733,0.087545352
TMM,0.151940207,-0.012820925,VEN,1.505495003,-0.203788436
TMM,0.053126911,-0.027403719,VEN,0.526406406,-0.435581749
TMM,-0.025538424,0.014804684,VEN,-0.253046708,0.235320255
TMM,0.159985138,0.028650084,VEN,1.585207963,0.455392712
TMM,0.025179066,0.014057575,VEN,0.249486028,0.223444975
TMM,0.096038078,-0.06161589,VEN,0.951590429,-0.979383767
TMM,-0.029421982,0.049587674,VEN,-0.291526832,0.788195435
TMM,0.061499805,-0.048369849,VEN,0.609368979,-0.768838119
TMM,0.037482918,0.125141568,VEN,0.371398376,1.989123592
TMM,0.051692973,0.043294449,VEN,0.51219828,0.68816471
TMM,-0.104021876,-0.056184325,VEN,-1.030697646,-0.893049115
TMM,0.061526042,0.10610484,VEN,0.609628954,1.686535052
TMM,0.100268569,-0.052835718,VEN,0.993508117,-0.839823044
TMM,0.028022052,0.120079852,VEN,0.277655662,1.908667691
TMM,0.457392662,-0.162718238,VEN,4.532061531,-2.586404278
TMM,-0.02492164,0.101523219,VEN,-0.246935322,1.613710236
TMM,0.085684414,-0.004921452,VEN,0.849001458,-0.078226422
TMM,-0.036559877,0.173494922,VEN,-0.362252452,2.757699528
TMM,0.048886972,-0.032511519,VEN,0.484395099,-0.516770168
TMM,0.071621961,-0.06842371,VEN,0.709664063,-1.087593985
TMM,0.047165765,-0.044940938,VEN,0.467340572,-0.71433562
TMM,0.073079879,-0.031917514,VEN,0.724109796,-0.507328469
TMM,0.002638639,0.028628124,VEN,0.026144874,0.455043654
TMM,0.029431843,-0.000277376,VEN,0.291624542,-0.004408888
TMM,-0.003065881,0.077960309,VEN,-0.030378188,1.239178094
TMM,0.13526225,0.099049959,VEN,1.340241958,1.574397805
TMM,0.048138728,0.014417139,VEN,0.476981149,0.229160232
TMM,-0.001968452,0.070563325,VEN,-0.019504352,1.121603133
TMM,0.116424601,-0.092011819,VEN,1.153589677,-1.46252666
TMM,0.072381135,0.024123841,VEN,0.717186313,0.383448144
TMM,0.101787914,0.022309772,VEN,1.008562508,0.354613535
TMM,0.27465383,0.020255243,VEN,2.721399265,0.321956824
TMM,0.024698522,-0.039512513,VEN,0.244724566,-0.628050883
TMM,0.021792634,0.030355369,VEN,0.215931661,0.482498191
TMM,0.100592511,0.028707536,VEN,0.996717886,0.456305913
TMM,0.079671028,0.00174215,VEN,0.789418002,0.027691453
TMM,0.092579501,0.005017751,VEN,0.917321221,0.079757086
TMM,0.291275505,-0.098044055,VEN,2.886094638,-1.558408985
TMM,0.110822056,-0.033984256,VEN,1.098077027,-0.5401793
TMM,0.062223767,0.019451091,VEN,0.616542335,0.309174841
TMM,-0.149519573,0.112369663,VEN,-1.48151022,1.786114322
TMM,-0.060721547,0.031309313,VEN,-0.601657636,0.497661115
TMM,-0.158631039,0.007257362,VEN,-1.571790909,0.115355675
TMM,-0.010083635,-0.00073159,VEN,-0.099913395,-0.011628609
TMM,-0.015577282,-0.063406266,VEN,-0.154347031,-1.007841774
TMM,-0.040380955,0.026469364,VEN,-0.400113488,0.420730196
TMM,-0.016221406,0.056581161,VEN,-0.160729321,0.899356815
TMM,-0.078304777,-0.075979557,VEN,-0.775880545,-1.207694075
TMM,-0.143532814,-0.021782835,VEN,-1.422190598,-0.346237877
TMM,0.005853269,0.052543988,VEN,0.057996941,0.835186001
TMM,-0.072255761,0.075683804,VEN,-0.715944049,1.202993074
TMM,0.182586861,-0.058400473,VEN,1.809156459,-0.928274752
TMM,-0.027040218,0.081453858,VEN,-0.267927193,1.29470801
TMM,0.163804692,-0.08412476,VEN,1.623053897,-1.33716196
TMM,-0.011082064,0.086058226,VEN,-0.109806302,1.367894387
TMM,-0.012178404,0.029766618,VEN,-0.120669353,0.473140011
TMM,-0.0009952,0.081093377,VEN,-0.009860907,1.28897817
TMM,0.161240898,-0.040640438,VEN,1.597650623,-0.645979233
TMM,0.007266367,0.091612576,VEN,0.071998583,1.456180703
TMM,0.086064013,-0.018720972,VEN,0.852762701,-0.2975696
TMM,-0.176019892,-0.062644804,VEN,-1.744087846,-0.995738341
TMM,0.175315642,-0.186608606,VEN,1.737109802,-2.966141359
TMM,0.018079223,-0.034322575,VEN,0.179137438,-0.545556888
TMM,0.203340521,-0.145774615,VEN,2.01479348,-2.317085605
TMM,0.173679158,0.006354092,VEN,1.720894747,0.100998203
TMM,0.08524865,-0.063399558,VEN,0.844683701,-1.007735147
TMM,0.152035353,-0.119557732,VEN,1.506437756,-1.90036859
TMM,0.105517303,0.067449126,VEN,1.045515042,1.072102975
TMM,0.225776516,-0.253656633,VEN,2.237099866,-4.031868883
TMM,-0.147598967,-0.036600128,VEN,-1.462479953,-0.581758559
TMM,0.031879702,-0.05703125,VEN,0.315879079,-0.906510974
TMM,0.062784214,-0.010938972,VEN,0.622095506,-0.17387482
TMM,-0.010503249,0.057299169,VEN,-0.104071128,0.910769541
TMM,0.074901311,-0.013789463,VEN,0.742157399,-0.219183333
TMM,0.04738811,-0.020259592,VEN,0.469543675,-0.322025945
TMM,-0.153484606,-0.183150403,VEN,-1.520797633,-2.911173271
TMM,-0.073202563,-0.032476675,VEN,-0.725325407,-0.516216329
TMM,0.057291366,0.017527306,VEN,0.567669793,0.278596301
TMM,0.067209835,-0.029593737,VEN,0.665946647,-0.470392066
TMM,0.099833851,-0.088407968,VEN,0.989200726,-1.4052435
TMM,0.037844177,0.033244594,VEN,0.374977895,0.528422385
TMM,0.04302864,0.050155532,VEN,0.426347995,0.797221533
TMM,0.048087899,0.032051909,VEN,0.476477512,0.509464682
TMM,0.056125048,-0.042440476,VEN,0.556113363,-0.674590816
TMM,0.009610829,0.06705721,VEN,0.095228609,1.065873478
TMM,0.243869759,-0.085286466,VEN,2.416376221,-1.355627264
TMM,-0.009481232,0.005653555,MA,-0.093944509,0.08986319
TMM,-0.027426104,0.039755822,MA,-0.271750737,0.631918276
TMM,0.042157061,0.023629654,MA,0.417711975,0.375593047
TMM,0.019215855,0.013375877,MA,0.190399729,0.212609393
TMM,-0.085029284,-0.085810494,MA,-0.842510125,-1.363956686
TMM,0.068597143,-0.006758258,MA,0.679692747,-0.107422416
TMM,-0.086097334,-0.015607445,MA,-0.853092861,-0.24808014
TMM,-0.092341469,0.014901641,MA,-0.914962692,0.236861382
TMM,0.009620805,0.031096486,MA,0.095327456,0.494278246
TMM,0.097989846,-0.003272131,MA,0.970929466,-0.052010487
TMM,0.007529604,0.00644363,MA,0.074606856,0.102421423
TMM,-0.10272482,0.013661011,MA,-1.01784581,0.217141596
TMM,0.002056191,0.030409009,MA,0.020373706,0.483350794
TMM,-0.030705965,0.032399971,MA,-0.304249132,0.514997124
TMM,-0.005344559,0.02210527,MA,-0.052956399,0.351362982
TMM,-0.006164711,0.015751733,MA,-0.061082858,0.250373596
TMM,-0.009068282,0.025566321,MA,-0.0898528,0.406376336
TMM,-0.005412048,0.030114254,MA,-0.053625117,0.47866568
TMM,-0.136807642,0.049653277,MA,-1.355554431,0.789238186
TMM,-0.12900937,0.052861502,MA,-1.278285492,0.840232892
TMM,0.034775563,0.057859527,MA,0.344572628,0.919676431
TMM,-0.007320059,0.048683831,MA,-0.072530586,0.773828865
TMM,0.025172926,0.047704337,MA,0.249425183,0.758259811
TMM,0.021079201,0.040440779,MA,0.208862631,0.642805649
TMM,0.017942391,0.009386044,MA,0.177781647,0.149191049
TMM,0.068478428,0.070259248,MA,0.678516459,1.116769838
TMM,0.000487843,0.025130075,MA,0.00483378,0.399442221
TMM,-0.090427038,-0.030319983,MA,-0.8959936,-0.481935729
TMM,-0.102691924,-0.005275652,MA,-1.017519866,-0.083856419
TMM,-0.005245692,0.046017293,MA,-0.051976787,0.731444278
TMM,0.032256451,0.002413164,MA,0.319612081,0.038357216
TMM,-0.196378609,0.01368283,MA,-1.945811584,0.217488402
TMM,-0.173797451,0.016375324,MA,-1.722066847,0.260285569
TMM,-0.193062804,0.016169816,MA,-1.912957028,0.257019015
TMM,0.12561177,-0.001089436,MA,1.244620471,-0.017316574
TMM,-0.007055278,0.022439865,MA,-0.069907016,0.35668136
TMM,-0.018548318,-0.021651474,MA,-0.183785458,-0.344149899
TMM,0.043022161,-0.092439213,MA,0.426283794,-1.469320083
TMM,-0.045514059,0.017233358,MA,-0.450974692,0.273923998
TMM,0.037284473,0.029641787,MA,0.369432085,0.471155816
TMM,-0.000985003,0.055497008,MA,-0.009759873,0.882124222
TMM,-0.030067455,-0.021177598,MA,-0.297922484,-0.336617649
TMM,-0.047768773,-0.105728924,MA,-0.47331546,-1.680559877
TMM,-0.233568008,0.048774036,MA,-2.314301627,0.775262665
TMM,0.005860798,0.046155514,MA,0.058071543,0.73364129
TMM,-0.138306901,0.056711904,MA,-1.3704098,0.901434971
TMM,-0.151813983,-0.058202407,MA,-1.504244314,-0.925126503
TMM,0.038836685,0.024336902,MA,0.384812133,0.386834738
TMM,0.013340486,0.047204206,MA,0.132183803,0.750310236
TMM,0.01928012,0.062093802,MA,0.191036498,0.986980179
TMM,0.083410571,0.025087821,MA,0.82647115,0.398770591
TMM,-0.096975849,-0.001198332,MA,-0.960882301,-0.019047473
TMM,-0.172733754,-0.025023042,MA,-1.711527245,-0.397740933
TMM,0.056375127,0.037725367,MA,0.558591266,0.599644218
TMM,-0.130026086,-0.007602805,MA,-1.288359587,-0.120846492
TMM,-0.185762107,-0.000500671,MA,-1.840618292,-0.007958157
TMM,-0.02893392,0.001146485,MA,-0.286690881,0.018223369
TMM,-0.027399614,0.011819643,MA,-0.271488254,0.187873071
TMM,-0.231332379,-0.013913988,MA,-2.29214997,-0.221162664
TMM,-0.200264824,-0.067702401,MA,-1.984318021,-1.076128781
TMM,0.048648462,0.009619554,MA,0.482031832,0.152902685
TMM,-0.049407915,0.054290873,MA,-0.489556847,0.862952722
TMM,-0.074483398,0.019119074,MA,-0.738016525,0.303897437
TMM,-0.034815099,-0.085858793,MA,-0.344964371,-1.364724392
TMM,0.045968205,0.064132326,MA,0.455474583,1.019382489
TMM,-0.050137804,-0.008365674,MA,-0.496788933,-0.132972278
TMM,-0.069767934,-0.003780498,MA,-0.691293489,-0.060090969
TMM,0.039771955,0.033675526,MA,0.394079229,0.535272041
TMM,-0.129598667,0.020648809,MA,-1.284124522,0.328212552
TMM,-0.155807736,-0.010023543,MA,-1.543816297,-0.159324093
TMM,0.002864807,0.055114819,MA,0.028385857,0.876049333
TMM,-0.038397995,0.017333166,MA,-0.380465382,0.275510451
TMM,-0.140075374,-0.224552425,MA,-1.387932655,-3.569257876
TMM,-0.213999237,-0.136462434,MA,-2.120405046,-2.169068616
TMM,0.060668146,0.004254066,MA,0.601128513,0.067618332
TMM,-0.148660362,0.028071503,MA,-1.472996755,0.44619618
TMM,-0.166192837,-0.137942755,MA,-1.646716757,-2.192598291
TMM,0.231173601,-0.009896725,MA,2.290576715,-0.157308318
TMM,-0.126066028,-0.156097479,MA,-1.249121477,-2.481167395
TMM,-0.037751908,0.020716419,MA,-0.374063651,0.329287204
TMM,-0.066970714,-0.078472571,MA,-0.663577316,-1.247320489
TMM,-0.07794793,-0.056333071,MA,-0.772344736,-0.895413434
TMM,0.082816703,0.01988158,MA,0.820586829,0.316017452
TMM,0.012956425,0.025980665,MA,0.12837835,0.412962339
TMM,-0.048658254,-0.085105379,MA,-0.482128859,-1.352748894
TMM,-0.098160522,-0.17470859,MA,-0.972620601,-2.776990767
TMM,0.001473316,0.023687302,MA,0.014598306,0.376509364
TMM,0.009184411,-0.030562912,MA,0.09100346,-0.485797083
TMM,-0.039325633,0.030530798,MA,-0.38965686,0.485286636
TMM,-0.022849205,-0.004835639,MA,-0.226400666,-0.076862414
TMM,0.033213859,0.005911566,MA,0.329098532,0.093964263
TMM,0.031181537,0.007551586,MA,0.308961331,0.120032357
TMM,-0.055302416,0.044976429,MA,-0.547962341,0.714899746
TMM,0.041453719,-0.127932484,MA,0.410742936,-2.033485173
TMM,0.016113313,0.048721265,MA,0.159658285,0.774423879
TMM,-0.075221573,0.03253377,MA,-0.745330705,0.517123854
TMM,-0.057509762,0.015943519,MA,-0.569833761,0.253422022
TMM,0.011397043,0.016897191,MA,0.112927257,0.268580636
TMM,0.024637666,0.021301503,MA,0.244121577,0.338587117
TMM,-0.078007195,-0.031839647,MA,-0.772931961,-0.506090778
TMM,-0.108848308,0.027966853,MA,-1.078520204,0.444532765
TMM,0.041499383,0.025622537,MA,0.411195395,0.40726989
TMM,0.043919183,0.005892917,MA,0.435171916,0.093667838
TMM,-0.0865758,-0.022903147,MA,-0.857833724,-0.36404522
TMM,-0.091535258,0.007493029,MA,-0.906974371,0.119101593
TMM,0.049246205,0.03577769,MA,0.487954554,0.568685924
TMM,0.057917081,0.006608603,MA,0.573869665,0.105043658
TMM,-0.103151725,0.043971346,MA,-1.02207579,0.698923967
TMM,-0.039501096,0.003350517,MA,-0.391395428,0.053256421
TMM,0.011297761,-0.021028671,MA,0.111943523,-0.334250452
TMM,0.003160254,0.032252737,MA,0.031313279,0.512656834
TMM,-0.008521652,-0.011300127,MA,-0.084436539,-0.179615371
TMM,-0.042282789,0.013262235,MA,-0.418957751,0.210803045
TMM,0.109662202,0.05638826,MA,1.086584652,0.896290656
TSS,-0.196396036,-0.091996273,VEN,-1.989958661,-1.408803294
TSS,-0.020748027,-0.014472399,VEN,-0.21022683,-0.221625966
TSS,-0.035804732,0.001458288,VEN,-0.362787044,0.022331786
TSS,-0.046824448,-0.018850841,VEN,-0.474442959,-0.288676119
TSS,0.080745936,0.15993741,VEN,0.818148256,2.449233467
TSS,0.014251092,4.98E-05,VEN,0.144397437,0.000762173
TSS,-0.04246039,-0.10144999,VEN,-0.430224672,-1.553574691
TSS,0.021003356,0.030894492,VEN,0.212813915,0.473108975
TSS,0.010684771,0.019795591,VEN,0.108262131,0.303143731
TSS,0.066887762,-0.030207624,VEN,0.677732017,-0.46259048
TSS,-0.248884259,-0.166915217,VEN,-2.521789113,-2.556089517
TSS,0.123534669,-0.00901129,VEN,1.251699822,-0.137996182
TSS,0.093167447,-0.038368942,VEN,0.944007691,-0.587570454
TSS,0.080648891,-0.060854861,VEN,0.817164958,-0.931913064
TSS,0.032322735,-0.017939995,VEN,0.327506134,-0.274727695
TSS,-0.022652644,0.018521313,VEN,-0.229525125,0.283629833
TSS,0.085423725,-0.085555351,VEN,0.865545374,-1.310168963
TSS,0.042010192,0.013383381,VEN,0.4256631,0.204949081
TSS,0.056689141,-0.070326616,VEN,0.574395742,-1.076960677
TSS,0.009262142,0.017679445,VEN,0.093847512,0.270737711
TSS,0.040245179,-0.060139471,VEN,0.407779317,-0.920957808
TSS,0.071566495,-0.106020261,VEN,0.725138704,-1.623562441
TSS,0.051429567,-0.022093499,VEN,0.521103753,-0.338333208
TSS,-0.111023045,-0.057978408,VEN,-1.124927333,-0.887863924
TSS,0.141152285,-0.041986372,VEN,1.430208154,-0.642966687
TSS,0.051822417,-0.070148056,VEN,0.525084264,-1.074226269
TSS,0.089618102,-0.087683933,VEN,0.908044391,-1.342765416
TSS,0.149210704,-0.143274676,VEN,1.51185909,-2.194065371
TSS,0.053979459,-0.069031531,VEN,0.546940227,-1.057128144
TSS,0.064322567,-0.025059714,VEN,0.651740494,-0.383756942
TSS,0.199714709,-0.051596637,VEN,2.023584702,-0.790135404
TSS,0.038138958,-0.037370514,VEN,0.3864383,-0.572280825
TSS,0.075902332,-0.098447947,VEN,0.769071033,-1.507602306
TSS,0.025622843,-0.024884412,VEN,0.259620299,-0.381072409
TSS,0.02636209,-0.00603537,VEN,0.26711063,-0.092423851
TSS,0.044709141,0.056437474,VEN,0.453009867,0.864266529
TSS,0.033641791,-0.001211931,VEN,0.340871302,-0.018559155
TSS,0.13579405,0.046108114,VEN,1.375916495,0.706085814
TSS,0.110893784,-0.112165056,VEN,1.123617616,-1.71766199
TSS,0.050058854,0.004811479,VEN,0.507215171,0.073681548
TSS,0.071765008,0.01985167,VEN,0.727150106,0.304002517
TSS,0.064041558,-0.07358478,VEN,0.648893208,-1.12685523
TSS,0.070292872,-0.024953534,VEN,0.712233876,-0.382130922
TSS,0.091999676,-0.038265025,VEN,0.932175386,-0.585979107
TSS,0.111253897,-0.074844361,VEN,1.127266415,-1.146144076
TSS,0.016772397,-0.033552063,VEN,0.169944249,-0.513806216
TSS,0.050322679,-0.006463588,VEN,0.509888346,-0.098981446
TSS,0.082021513,-0.01341033,VEN,0.831072883,-0.205361762
TSS,0.064184434,-0.017638007,VEN,0.650340875,-0.270103148
TSS,0.082957157,-0.034940595,VEN,0.840553185,-0.535069783
TSS,0.094750957,-0.083835105,VEN,0.960052406,-1.283825625
TSS,0.066951608,-0.035280852,VEN,0.678378925,-0.540280379
TSS,0.066398267,-0.004085954,VEN,0.67277227,-0.062571076
TSS,-0.114342958,-0.22103139,VEN,-1.158565942,-3.384808341
TSS,-0.044893338,0.142989369,VEN,-0.454876219,2.189696258
TSS,-0.152872349,-0.106041403,VEN,-1.548960259,-1.623886205
TSS,0.000955166,0.003560268,VEN,0.009678099,0.054520869
TSS,-0.030453716,-0.020002443,VEN,-0.308568529,-0.30631141
TSS,-0.013979924,0.105915352,VEN,-0.141649862,1.621955896
TSS,0.01127819,-0.051630507,VEN,0.114274872,-0.790654086
TSS,-0.048938537,-0.097497209,VEN,-0.495863699,-1.493042984
TSS,-0.115157854,-0.167630637,VEN,-1.166822781,-2.567045248
TSS,0.059460751,0.095625429,VEN,0.602478735,1.464379105
TSS,-0.025206151,-0.144395766,VEN,-0.255398225,-2.2112334
TSS,0.109451358,-0.070776118,VEN,1.109002411,-1.083844222
TSS,0.114587551,0.047267587,VEN,1.161044257,0.723841638
TSS,0.05899142,-0.053065101,VEN,0.597723298,-0.812623021
TSS,0.139832246,0.003786399,VEN,1.416833023,0.057983771
TSS,0.022660088,0.029899073,VEN,0.229600549,0.457865425
TSS,0.117515818,-0.010239422,VEN,1.190714556,-0.156803428
TSS,0.082911965,-0.049812786,VEN,0.840095276,-0.76281805
TSS,0.123996464,0.018884459,VEN,1.256378905,0.289190932
TSS,0.058526361,-0.022587906,VEN,0.593011143,-0.345904403
TSS,-0.12152573,-0.147057143,VEN,-1.231344501,-2.251988935
TSS,0.060410051,-0.094647006,VEN,0.612097408,-1.449395826
TSS,0.02230852,-0.033321909,VEN,0.226038331,-0.510281711
TSS,0.096610507,-0.112488924,VEN,0.978894074,-1.722621604
TSS,0.099672823,-0.04364433,VEN,1.009922606,-0.668356167
TSS,0.032929262,-0.02403282,VEN,0.333651689,-0.368031396
TSS,0.063140858,-0.070871102,VEN,0.639766969,-1.085298769
TSS,0.104694475,-0.05300726,VEN,1.060803879,-0.811737267
TSS,0.071305317,-0.122095979,VEN,0.722492344,-1.869741165
TSS,-0.120368828,-0.100135893,VEN,-1.219622331,-1.533451004
TSS,0.014694897,-0.040353989,VEN,0.148894234,-0.617968866
TSS,0.045901114,-0.013736654,VEN,0.465087389,-0.210359002
TSS,0.023291972,-0.043119612,VEN,0.236003041,-0.660320795
TSS,0.058050024,-0.012813047,VEN,0.588184722,-0.196215154
TSS,0.035405377,-0.018119923,VEN,0.358740628,-0.277483058
TSS,-0.133140236,-0.13745946,VEN,-1.349027049,-2.105012892
TSS,-0.072843124,-0.051649718,VEN,-0.738073986,-0.790948276
TSS,0.072424243,-0.005811604,VEN,0.733829729,-0.088997161
TSS,0.059917044,-0.056265991,VEN,0.607102067,-0.86164049
TSS,0.074097268,-0.085817255,VEN,0.750781442,-1.314179668
TSS,0.081356218,0.026361815,VEN,0.824331859,0.403696918
TSS,0.109111725,0.015753973,VEN,1.105561126,0.241251608
TSS,0.078610641,0.007439346,VEN,0.79651264,0.113923914
TSS,0.050420918,-0.043267299,VEN,0.51088374,-0.662582429
TSS,0.098354778,0.039379647,VEN,0.996567675,0.603048082
