"phylum","genus","mean.difference (MA - VEN)","se (MA - VEN)","effect.size (MA - VEN)","p.val","q.val","diff.abn","structural.zero (MA)","structural.zero (VEN)"
"p__Firmicutes","p__Firmicutes;g__Roseburia",-0.497374665533233,0.3473326797902,-1.43198349730196,0.152148544261293,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Rummeliibacillus",-0.292368301810068,0.13978063293414,-2.09162239197916,0.0364723078406954,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Salinicoccus",-0.0792844640678387,0.152808964823217,-0.518846941732521,0.603867480244584,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Selenomonas",0.939900790381858,0.379047232719781,2.479640290836,0.0131514982517434,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Shuttleworthia",-0.215473249292315,0.116334008608169,-1.85219482995779,0.0639978509255268,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Sporosarcina",0.148249821178284,0.105564590684083,1.40435178327876,0.160214121307659,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Staphylococcus",0.184115836885159,0.306871436579189,0.599977107473953,0.548521492310728,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Terribacillus",-0.137189983084584,0.0962483631748415,-1.42537471349377,0.154048913480415,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Tetragenococcus",0.0452580659877326,0.150375368112503,0.300967283111639,0.763439442793133,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Trichococcus",-0.301380809151319,0.14952434149553,-2.01559696660044,0.0438421372420812,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Vagococcus",-0.873431509529207,0.313714633196304,-2.78415928715275,0.0053666671404468,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Virgibacillus",0.0707853644096686,0.0942607830816686,0.750952433191006,0.452681283098634,1,FALSE,0,0
"p__Fusobacteria","p__Fusobacteria;g__Cetobacterium",-0.143760229416662,0.294143762774295,-0.488741382991599,0.625024801825832,1,FALSE,0,0
"p__Fusobacteria","p__Fusobacteria;g__Fusobacterium",0.776975760254368,0.285978516469962,2.71690254864294,0.00658960069574617,1,FALSE,0,0
"p__Fusobacteria","p__Fusobacteria;g__Sneathia",0.0467026707022702,0.226618011421017,0.206085431645169,0.836724178382092,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Acidovorax",-0.215867791596697,0.133288626158354,-1.61955147876035,0.105328659729036,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Aggregatibacter",0.173407579040175,0.245828878753833,0.705399544265186,0.480561627544972,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Alkalimonas",-0.33176684554954,0.192747082882997,-1.72125482049932,0.0852045939229562,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Aquamonas",0.0842270701604292,0.152035578083045,0.553995789817186,0.579581727081578,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Averyella",-0.0147522182224846,0.0972501621951131,-0.151693507645645,0.879428678060917,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Azohydromonas",0.158534820163473,0.0798340824057188,1.9858037493034,0.0470551193009887,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Brachymonas",0.176532867006934,0.0949797460831482,1.85863696511035,0.0630786138096019,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Brenneria",-0.00200294706967379,0.098589028874124,-0.0203161253594566,0.983791192265279,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Campylobacter",0.92728604233533,0.40816122315625,2.27186217045501,0.0230948363957711,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Cardiobacterium",0.162412230121283,0.100807065973324,1.61111950390721,0.107153678093101,1,FALSE,0,0
